debug0FST30:debugBMCGJY,2,1651154154163,"{""mapMatrix"": [[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 9, 0, 0, 0, 0, 0, null, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1], [1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1], [1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]], ""playerPos"": [[7, 5], [7, 4], [7, 3], [6, 3], [5, 3], [4, 3], [3, 3], [3, 3], [3, 2], [3, 1], [2, 1], [1, 1], [1, 2]], ""goal1Pos"": [[1, 2]], ""goal2Pos"": [[1, 8]], ""ifGoal"": [false, false, false, false, false, false, false, false, false, false, false, true], ""aimAction"": [[-1, 0], [-1, 0], [0, -1], [0, -1], [0, -1], [0, -1], [0, -1], [-1, 0], [-1, 0], [0, -1], [0, -1], [1, 0]], ""RT"": [552, 543, 120, 222, 183, 176, 255, 88, 212, 238, 225, 237]}"
debug0FST30:debugBMCGJY,3,1651154154707,"{""mapMatrix"": [[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 9, 0, 0, 0, 0, 0, null, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1], [1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1], [1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]], ""playerPos"": [[7, 5], [7, 4], [7, 3], [6, 3], [5, 3], [4, 3], [3, 3], [3, 3], [3, 2], [3, 1], [2, 1], [1, 1], [1, 2]], ""goal1Pos"": [[1, 2]], ""goal2Pos"": [[1, 8]], ""ifGoal"": [false, false, false, false, false, false, false, false, false, false, false, true], ""aimAction"": [[-1, 0], [-1, 0], [0, -1], [0, -1], [0, -1], [0, -1], [0, -1], [-1, 0], [-1, 0], [0, -1], [0, -1], [1, 0]], ""RT"": [552, 543, 120, 222, 183, 176, 255, 88, 212, 238, 225, 237]}"
debug0FST30:debugBMCGJY,4,1651154154827,"{""mapMatrix"": [[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 9, 0, 0, 0, 0, 0, null, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1], [1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1], [1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]], ""playerPos"": [[7, 5], [7, 4], [7, 3], [6, 3], [5, 3], [4, 3], [3, 3], [3, 3], [3, 2], [3, 1], [2, 1], [1, 1], [1, 2]], ""goal1Pos"": [[1, 2]], ""goal2Pos"": [[1, 8]], ""ifGoal"": [false, false, false, false, false, false, false, false, false, false, false, true], ""aimAction"": [[-1, 0], [-1, 0], [0, -1], [0, -1], [0, -1], [0, -1], [0, -1], [-1, 0], [-1, 0], [0, -1], [0, -1], [1, 0]], ""RT"": [552, 543, 120, 222, 183, 176, 255, 88, 212, 238, 225, 237]}"
debug0FST30:debugBMCGJY,5,1651154155049,"{""mapMatrix"": [[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 9, 0, 0, 0, 0, 0, null, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1], [1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1], [1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]], ""playerPos"": [[7, 5], [7, 4], [7, 3], [6, 3], [5, 3], [4, 3], [3, 3], [3, 3], [3, 2], [3, 1], [2, 1], [1, 1], [1, 2]], ""goal1Pos"": [[1, 2]], ""goal2Pos"": [[1, 8]], ""ifGoal"": [false, false, false, false, false, false, false, false, false, false, false, true], ""aimAction"": [[-1, 0], [-1, 0], [0, -1], [0, -1], [0, -1], [0, -1], [0, -1], [-1, 0], [-1, 0], [0, -1], [0, -1], [1, 0]], ""RT"": [552, 543, 120, 222, 183, 176, 255, 88, 212, 238, 225, 237]}"
debug0FST30:debugBMCGJY,6,1651154155232,"{""mapMatrix"": [[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 9, 0, 0, 0, 0, 0, null, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1], [1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1], [1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]], ""playerPos"": [[7, 5], [7, 4], [7, 3], [6, 3], [5, 3], [4, 3], [3, 3], [3, 3], [3, 2], [3, 1], [2, 1], [1, 1], [1, 2]], ""goal1Pos"": [[1, 2]], ""goal2Pos"": [[1, 8]], ""ifGoal"": [false, false, false, false, false, false, false, false, false, false, false, true], ""aimAction"": [[-1, 0], [-1, 0], [0, -1], [0, -1], [0, -1], [0, -1], [0, -1], [-1, 0], [-1, 0], [0, -1], [0, -1], [1, 0]], ""RT"": [552, 543, 120, 222, 183, 176, 255, 88, 212, 238, 225, 237]}"
debug0FST30:debugBMCGJY,7,1651154155408,"{""mapMatrix"": [[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 9, 0, 0, 0, 0, 0, null, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1], [1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1], [1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]], ""playerPos"": [[7, 5], [7, 4], [7, 3], [6, 3], [5, 3], [4, 3], [3, 3], [3, 3], [3, 2], [3, 1], [2, 1], [1, 1], [1, 2]], ""goal1Pos"": [[1, 2]], ""goal2Pos"": [[1, 8]], ""ifGoal"": [false, false, false, false, false, false, false, false, false, false, false, true], ""aimAction"": [[-1, 0], [-1, 0], [0, -1], [0, -1], [0, -1], [0, -1], [0, -1], [-1, 0], [-1, 0], [0, -1], [0, -1], [1, 0]], ""RT"": [552, 543, 120, 222, 183, 176, 255, 88, 212, 238, 225, 237]}"
debug0FST30:debugBMCGJY,8,1651154155664,"{""mapMatrix"": [[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 9, 0, 0, 0, 0, 0, null, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1], [1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1], [1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]], ""playerPos"": [[7, 5], [7, 4], [7, 3], [6, 3], [5, 3], [4, 3], [3, 3], [3, 3], [3, 2], [3, 1], [2, 1], [1, 1], [1, 2]], ""goal1Pos"": [[1, 2]], ""goal2Pos"": [[1, 8]], ""ifGoal"": [false, false, false, false, false, false, false, false, false, false, false, true], ""aimAction"": [[-1, 0], [-1, 0], [0, -1], [0, -1], [0, -1], [0, -1], [0, -1], [-1, 0], [-1, 0], [0, -1], [0, -1], [1, 0]], ""RT"": [552, 543, 120, 222, 183, 176, 255, 88, 212, 238, 225, 237]}"
debug0FST30:debugBMCGJY,9,1651154155752,"{""mapMatrix"": [[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 9, 0, 0, 0, 0, 0, null, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1], [1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1], [1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]], ""playerPos"": [[7, 5], [7, 4], [7, 3], [6, 3], [5, 3], [4, 3], [3, 3], [3, 3], [3, 2], [3, 1], [2, 1], [1, 1], [1, 2]], ""goal1Pos"": [[1, 2]], ""goal2Pos"": [[1, 8]], ""ifGoal"": [false, false, false, false, false, false, false, false, false, false, false, true], ""aimAction"": [[-1, 0], [-1, 0], [0, -1], [0, -1], [0, -1], [0, -1], [0, -1], [-1, 0], [-1, 0], [0, -1], [0, -1], [1, 0]], ""RT"": [552, 543, 120, 222, 183, 176, 255, 88, 212, 238, 225, 237]}"
debug0FST30:debugBMCGJY,10,1651154155964,"{""mapMatrix"": [[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 9, 0, 0, 0, 0, 0, null, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1], [1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1], [1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]], ""playerPos"": [[7, 5], [7, 4], [7, 3], [6, 3], [5, 3], [4, 3], [3, 3], [3, 3], [3, 2], [3, 1], [2, 1], [1, 1], [1, 2]], ""goal1Pos"": [[1, 2]], ""goal2Pos"": [[1, 8]], ""ifGoal"": [false, false, false, false, false, false, false, false, false, false, false, true], ""aimAction"": [[-1, 0], [-1, 0], [0, -1], [0, -1], [0, -1], [0, -1], [0, -1], [-1, 0], [-1, 0], [0, -1], [0, -1], [1, 0]], ""RT"": [552, 543, 120, 222, 183, 176, 255, 88, 212, 238, 225, 237]}"
debug0FST30:debugBMCGJY,11,1651154156202,"{""mapMatrix"": [[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 9, 0, 0, 0, 0, 0, null, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1], [1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1], [1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]], ""playerPos"": [[7, 5], [7, 4], [7, 3], [6, 3], [5, 3], [4, 3], [3, 3], [3, 3], [3, 2], [3, 1], [2, 1], [1, 1], [1, 2]], ""goal1Pos"": [[1, 2]], ""goal2Pos"": [[1, 8]], ""ifGoal"": [false, false, false, false, false, false, false, false, false, false, false, true], ""aimAction"": [[-1, 0], [-1, 0], [0, -1], [0, -1], [0, -1], [0, -1], [0, -1], [-1, 0], [-1, 0], [0, -1], [0, -1], [1, 0]], ""RT"": [552, 543, 120, 222, 183, 176, 255, 88, 212, 238, 225, 237]}"
debug0FST30:debugBMCGJY,12,1651154156427,"{""mapMatrix"": [[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 9, 0, 0, 0, 0, 0, null, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1], [1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1], [1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]], ""playerPos"": [[7, 5], [7, 4], [7, 3], [6, 3], [5, 3], [4, 3], [3, 3], [3, 3], [3, 2], [3, 1], [2, 1], [1, 1], [1, 2]], ""goal1Pos"": [[1, 2]], ""goal2Pos"": [[1, 8]], ""ifGoal"": [false, false, false, false, false, false, false, false, false, false, false, true], ""aimAction"": [[-1, 0], [-1, 0], [0, -1], [0, -1], [0, -1], [0, -1], [0, -1], [-1, 0], [-1, 0], [0, -1], [0, -1], [1, 0]], ""RT"": [552, 543, 120, 222, 183, 176, 255, 88, 212, 238, 225, 237]}"
debug0FST30:debugBMCGJY,13,1651154156664,"{""mapMatrix"": [[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 9, 0, 0, 0, 0, 0, null, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1], [1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1], [1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]], ""playerPos"": [[7, 5], [7, 4], [7, 3], [6, 3], [5, 3], [4, 3], [3, 3], [3, 3], [3, 2], [3, 1], [2, 1], [1, 1], [1, 2]], ""goal1Pos"": [[1, 2]], ""goal2Pos"": [[1, 8]], ""ifGoal"": [false, false, false, false, false, false, false, false, false, false, false, true], ""aimAction"": [[-1, 0], [-1, 0], [0, -1], [0, -1], [0, -1], [0, -1], [0, -1], [-1, 0], [-1, 0], [0, -1], [0, -1], [1, 0]], ""RT"": [552, 543, 120, 222, 183, 176, 255, 88, 212, 238, 225, 237]}"
debug0FST30:debugBMCGJY,14,1651154160838,"{""mapMatrix"": [[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 9, 0, 0, 0, 0, 0, null, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1], [1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1], [1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]], ""playerPos"": [[7, 5], [7, 6], [6, 6], [5, 6], [4, 6], [4, 6], [4, 5], [3, 5], [2, 5], [1, 5], [1, 4], [1, 3], [1, 2]], ""goal1Pos"": [[1, 2]], ""goal2Pos"": [[1, 8]], ""ifGoal"": [false, false, false, false, false, false, false, false, false, false, false, true], ""aimAction"": [[1, 0], [0, -1], [0, -1], [0, -1], [0, -1], [-1, 0], [0, -1], [0, -1], [0, -1], [-1, 0], [-1, 0], [-1, 0]], ""RT"": [1066, 194, 211, 196, 238, 153, 222, 195, 183, 302, 370, 198]}"
debug0FST30:debugBMCGJY,15,1651154161032,"{""mapMatrix"": [[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 9, 0, 0, 0, 0, 0, null, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1], [1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1], [1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]], ""playerPos"": [[7, 5], [7, 6], [6, 6], [5, 6], [4, 6], [4, 6], [4, 5], [3, 5], [2, 5], [1, 5], [1, 4], [1, 3], [1, 2]], ""goal1Pos"": [[1, 2]], ""goal2Pos"": [[1, 8]], ""ifGoal"": [false, false, false, false, false, false, false, false, false, false, false, true], ""aimAction"": [[1, 0], [0, -1], [0, -1], [0, -1], [0, -1], [-1, 0], [0, -1], [0, -1], [0, -1], [-1, 0], [-1, 0], [-1, 0]], ""RT"": [1066, 194, 211, 196, 238, 153, 222, 195, 183, 302, 370, 198]}"
debug0FST30:debugBMCGJY,16,1651154161243,"{""mapMatrix"": [[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 9, 0, 0, 0, 0, 0, null, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1], [1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1], [1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]], ""playerPos"": [[7, 5], [7, 6], [6, 6], [5, 6], [4, 6], [4, 6], [4, 5], [3, 5], [2, 5], [1, 5], [1, 4], [1, 3], [1, 2]], ""goal1Pos"": [[1, 2]], ""goal2Pos"": [[1, 8]], ""ifGoal"": [false, false, false, false, false, false, false, false, false, false, false, true], ""aimAction"": [[1, 0], [0, -1], [0, -1], [0, -1], [0, -1], [-1, 0], [0, -1], [0, -1], [0, -1], [-1, 0], [-1, 0], [-1, 0]], ""RT"": [1066, 194, 211, 196, 238, 153, 222, 195, 183, 302, 370, 198]}"
debug0FST30:debugBMCGJY,17,1651154161439,"{""mapMatrix"": [[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 9, 0, 0, 0, 0, 0, null, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1], [1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1], [1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]], ""playerPos"": [[7, 5], [7, 6], [6, 6], [5, 6], [4, 6], [4, 6], [4, 5], [3, 5], [2, 5], [1, 5], [1, 4], [1, 3], [1, 2]], ""goal1Pos"": [[1, 2]], ""goal2Pos"": [[1, 8]], ""ifGoal"": [false, false, false, false, false, false, false, false, false, false, false, true], ""aimAction"": [[1, 0], [0, -1], [0, -1], [0, -1], [0, -1], [-1, 0], [0, -1], [0, -1], [0, -1], [-1, 0], [-1, 0], [-1, 0]], ""RT"": [1066, 194, 211, 196, 238, 153, 222, 195, 183, 302, 370, 198]}"
debug0FST30:debugBMCGJY,18,1651154161678,"{""mapMatrix"": [[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 9, 0, 0, 0, 0, 0, null, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1], [1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1], [1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]], ""playerPos"": [[7, 5], [7, 6], [6, 6], [5, 6], [4, 6], [4, 6], [4, 5], [3, 5], [2, 5], [1, 5], [1, 4], [1, 3], [1, 2]], ""goal1Pos"": [[1, 2]], ""goal2Pos"": [[1, 8]], ""ifGoal"": [false, false, false, false, false, false, false, false, false, false, false, true], ""aimAction"": [[1, 0], [0, -1], [0, -1], [0, -1], [0, -1], [-1, 0], [0, -1], [0, -1], [0, -1], [-1, 0], [-1, 0], [-1, 0]], ""RT"": [1066, 194, 211, 196, 238, 153, 222, 195, 183, 302, 370, 198]}"
debug0FST30:debugBMCGJY,19,1651154161831,"{""mapMatrix"": [[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 9, 0, 0, 0, 0, 0, null, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1], [1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1], [1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]], ""playerPos"": [[7, 5], [7, 6], [6, 6], [5, 6], [4, 6], [4, 6], [4, 5], [3, 5], [2, 5], [1, 5], [1, 4], [1, 3], [1, 2]], ""goal1Pos"": [[1, 2]], ""goal2Pos"": [[1, 8]], ""ifGoal"": [false, false, false, false, false, false, false, false, false, false, false, true], ""aimAction"": [[1, 0], [0, -1], [0, -1], [0, -1], [0, -1], [-1, 0], [0, -1], [0, -1], [0, -1], [-1, 0], [-1, 0], [-1, 0]], ""RT"": [1066, 194, 211, 196, 238, 153, 222, 195, 183, 302, 370, 198]}"
